,time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
1219,2017-05-04T00:00:00.0000000Z,2017-05-05T00:00:00.0000000Z,2017-05-04T00:00:03.0000000Z,2017-05-04T23:59:58.7270000Z,1513.598,1665.0,1444.94,1563.39,55442.63714277,95845
1220,2017-05-05T00:00:00.0000000Z,2017-05-06T00:00:00.0000000Z,2017-05-05T00:00:01.6990000Z,2017-05-05T23:59:51.5650000Z,1561.47,1630.0,1491.335,1551.3,40351.804395979,77106
1221,2017-05-06T00:00:00.0000000Z,2017-05-07T00:00:00.0000000Z,2017-05-06T00:00:45.0000000Z,2017-05-06T23:59:53.0000000Z,1513.742,1598.89,1505.0,1535.422,20744.87442903,46267
1222,2017-05-07T00:00:00.0000000Z,2017-05-08T00:00:00.0000000Z,2017-05-07T00:00:02.0000000Z,2017-05-07T23:59:59.0000000Z,1535.422,1618.31,1358.0,1554.01,24998.116180688,57401
1223,2017-05-08T00:00:00.0000000Z,2017-05-09T00:00:00.0000000Z,2017-05-08T00:00:00.0000000Z,2017-05-08T23:59:59.3620000Z,1505.167,1713.0,1485.982,1713.0,42189.252454168,78618
1224,2017-05-09T00:00:00.0000000Z,2017-05-10T00:00:00.0000000Z,2017-05-09T00:00:01.9560000Z,2017-05-09T23:59:56.8040000Z,1712.99,1794.7,1616.05,1720.43,44896.354627398,93606
1225,2017-05-10T00:00:00.0000000Z,2017-05-11T00:00:00.0000000Z,2017-05-10T00:00:03.0000000Z,2017-05-10T23:59:55.9760000Z,1721.8,1799.99,1682.0,1794.97,30005.975832016,68508
1226,2017-05-11T00:00:00.0000000Z,2017-05-12T00:00:00.0000000Z,2017-05-11T00:00:03.0000000Z,2017-05-11T23:59:47.4520000Z,1781.999,1892.0,1745.01,1837.93,37519.48247289,63162
1227,2017-05-12T00:00:00.0000000Z,2017-05-13T00:00:00.0000000Z,2017-05-12T00:00:03.0620000Z,2017-05-12T23:59:55.0000000Z,1837.98,1838.0,1639.0,1698.188,40586.963066949,77864
1228,2017-05-13T00:00:00.0000000Z,2017-05-14T00:00:00.0000000Z,2017-05-13T00:00:18.2490000Z,2017-05-13T23:59:56.2270000Z,1695.56,1795.633,1601.46,1792.73,28434.089588779,59682
1229,2017-05-14T00:00:00.0000000Z,2017-05-15T00:00:00.0000000Z,2017-05-14T00:00:03.0000000Z,2017-05-14T23:59:56.9870000Z,1776.8,1829.0,1752.85,1799.99,14221.78138702,36300
1230,2017-05-15T00:00:00.0000000Z,2017-05-16T00:00:00.0000000Z,2017-05-15T00:00:02.0000000Z,2017-05-15T23:59:59.0000000Z,1782.3,1802.99,1682.56,1705.48,28088.501650639,55921
1231,2017-05-16T00:00:00.0000000Z,2017-05-17T00:00:00.0000000Z,2017-05-16T00:00:00.0000000Z,2017-05-16T23:59:59.0000000Z,1706.07,1791.262,1641.22,1700.01,34086.947054478,60813
1232,2017-05-17T00:00:00.0000000Z,2017-05-18T00:00:00.0000000Z,2017-05-17T00:00:00.0000000Z,2017-05-17T23:59:59.7090000Z,1700.01,1880.0,1670.01,1813.23,39189.662923269,76532
1233,2017-05-18T00:00:00.0000000Z,2017-05-19T00:00:00.0000000Z,2017-05-18T00:00:01.0980000Z,2017-05-18T23:59:56.6240000Z,1813.23,2589.0,1766.33,1899.16,30000.515216039,63548
1234,2017-05-19T00:00:00.0000000Z,2017-05-20T00:00:00.0000000Z,2017-05-19T00:00:09.0000000Z,2017-05-19T23:59:48.7650000Z,1879.0,1980.0,1851.535,1976.23,40679.20027456,71977
1235,2017-05-20T00:00:00.0000000Z,2017-05-21T00:00:00.0000000Z,2017-05-20T00:00:01.0000000Z,2017-05-20T23:59:59.0000000Z,1961.793,2059.0,1914.0,2039.114,31490.808978179,57101
1236,2017-05-21T00:00:00.0000000Z,2017-05-22T00:00:00.0000000Z,2017-05-21T00:00:04.0000000Z,2017-05-21T23:59:53.0000000Z,2039.115,2102.68,1961.52,2011.106,30453.76811002,61334
1237,2017-05-22T00:00:00.0000000Z,2017-05-23T00:00:00.0000000Z,2017-05-22T00:00:00.4320000Z,2017-05-22T23:59:59.0000000Z,2056.99,2298.0,1900.1,2085.992,55571.502786439,110297
1238,2017-05-23T00:00:00.0000000Z,2017-05-24T00:00:00.0000000Z,2017-05-23T00:00:04.0000000Z,2017-05-23T23:59:58.3610000Z,2088.76,2283.0,2079.251,2272.75,39281.406048069,76009
1239,2017-05-24T00:00:00.0000000Z,2017-05-25T00:00:00.0000000Z,2017-05-24T00:00:00.0000000Z,2017-05-24T23:59:59.0000000Z,2233.975,2481.75,2231.967,2408.24,56272.9172683,97005
1240,2017-05-25T00:00:00.0000000Z,2017-05-26T00:00:00.0000000Z,2017-05-25T00:00:02.2890000Z,2017-05-25T23:59:58.0000000Z,2408.24,2806.0,2201.0,2292.53,84387.202246358,153273
1241,2017-05-26T00:00:00.0000000Z,2017-05-27T00:00:00.0000000Z,2017-05-26T00:00:01.0000000Z,2017-05-26T23:59:58.0000000Z,2259.2,2683.18,2030.0,2279.82,70954.723495056,134776
1242,2017-05-27T00:00:00.0000000Z,2017-05-28T00:00:00.0000000Z,2017-05-27T00:00:02.1620000Z,2017-05-27T23:59:55.0000000Z,2276.46,2353.35,1812.99,2042.0,71216.845508698,141498
1243,2017-05-28T00:00:00.0000000Z,2017-05-29T00:00:00.0000000Z,2017-05-28T00:00:00.0000000Z,2017-05-28T23:59:58.2860000Z,2042.89,2342.99,1995.016,2232.78,40735.235835069,88029
1244,2017-05-29T00:00:00.0000000Z,2017-05-30T00:00:00.0000000Z,2017-05-29T00:00:02.0000000Z,2017-05-29T23:59:57.3130000Z,2140.793,2357.86,2051.681,2279.48,33522.175247568,71284
1245,2017-05-30T00:00:00.0000000Z,2017-05-31T00:00:00.0000000Z,2017-05-30T00:00:07.0000000Z,2017-05-30T23:59:56.0000000Z,2290.18,2339.08,2112.31,2203.53,42600.30071798,100110
1246,2017-05-31T00:00:00.0000000Z,2017-06-01T00:00:00.0000000Z,2017-05-31T00:00:00.3890000Z,2017-05-31T23:59:57.0000000Z,2191.58,2338.91,2130.0,2291.301,46719.50175942,85849
1247,2017-06-01T00:00:00.0000000Z,2017-06-02T00:00:00.0000000Z,2017-06-01T00:00:00.0000000Z,2017-06-01T23:59:57.6500000Z,2291.301,2488.0,2291.301,2419.98,50324.094175259,94134
1248,2017-06-02T00:00:00.0000000Z,2017-06-03T00:00:00.0000000Z,2017-06-02T00:00:00.1760000Z,2017-06-02T23:59:59.0000000Z,2399.981,2497.65,2370.03,2487.183,32339.068077028,62958
1249,2017-06-03T00:00:00.0000000Z,2017-06-04T00:00:00.0000000Z,2017-06-03T00:00:02.0000000Z,2017-06-03T23:59:58.0000000Z,2485.432,2599.0,2445.0,2540.94,29720.24062963,57653
1250,2017-06-04T00:00:00.0000000Z,2017-06-05T00:00:00.0000000Z,2017-06-04T00:00:02.5990000Z,2017-06-04T23:59:56.4630000Z,2548.3,2570.0,2460.0,2521.36,28422.294869619,61765
1251,2017-06-05T00:00:00.0000000Z,2017-06-06T00:00:00.0000000Z,2017-06-05T00:00:09.0000000Z,2017-06-05T23:59:56.0000000Z,2530.27,2699.35,2515.0,2690.0,32297.20470776,57993
1252,2017-06-06T00:00:00.0000000Z,2017-06-07T00:00:00.0000000Z,2017-06-06T00:00:02.0000000Z,2017-06-06T23:59:59.0540000Z,2698.0,2938.55,2674.69,2871.29,66615.313831707,119676
1253,2017-06-07T00:00:00.0000000Z,2017-06-08T00:00:00.0000000Z,2017-06-07T00:00:00.0000000Z,2017-06-07T23:59:49.7510000Z,2871.9,2893.28,2598.7,2690.0,44259.570584748,97311
1254,2017-06-08T00:00:00.0000000Z,2017-06-09T00:00:00.0000000Z,2017-06-08T00:00:01.0000000Z,2017-06-08T23:59:59.1560000Z,2693.002,2818.052,2611.41,2799.73,31979.418635647,69807
1255,2017-06-09T00:00:00.0000000Z,2017-06-10T00:00:00.0000000Z,2017-06-09T00:00:06.0000000Z,2017-06-09T23:59:55.5240000Z,2805.46,2868.23,2780.43,2811.39,23289.202724266,57082
1256,2017-06-10T00:00:00.0000000Z,2017-06-11T00:00:00.0000000Z,2017-06-10T00:00:00.0010000Z,2017-06-10T23:59:59.9590000Z,2811.37,2942.04,2787.891,2931.38,34445.18226245,83127
1257,2017-06-11T00:00:00.0000000Z,2017-06-12T00:00:00.0000000Z,2017-06-11T00:00:00.2110000Z,2017-06-11T23:59:56.0000000Z,2931.16,2998.99,2781.893,2998.98,27838.6166539,75961
1258,2017-06-12T00:00:00.0000000Z,2017-06-13T00:00:00.0000000Z,2017-06-12T00:00:00.0000000Z,2017-06-12T23:59:58.0000000Z,2998.98,2999.99,2400.0,2609.442,80521.62667457,140642
1259,2017-06-13T00:00:00.0000000Z,2017-06-14T00:00:00.0000000Z,2017-06-13T00:00:00.0000000Z,2017-06-13T23:59:58.7200000Z,2609.442,2798.99,2601.0,2709.01,43176.84875182,81937
1260,2017-06-14T00:00:00.0000000Z,2017-06-15T00:00:00.0000000Z,2017-06-14T00:00:02.3920000Z,2017-06-14T23:59:58.0000000Z,2709.02,2827.0,2318.43,2452.686,67785.95655896,102171
1261,2017-06-15T00:00:00.0000000Z,2017-06-16T00:00:00.0000000Z,2017-06-15T00:00:03.0000000Z,2017-06-15T23:59:56.0000000Z,2451.42,2525.0,2050.0,2424.91,94313.453661366,140643
1262,2017-06-16T00:00:00.0000000Z,2017-06-17T00:00:00.0000000Z,2017-06-16T00:00:01.0000000Z,2017-06-16T23:59:59.5750000Z,2428.72,2540.0,2287.84,2480.43,43893.474980107,97187
1263,2017-06-17T00:00:00.0000000Z,2017-06-18T00:00:00.0000000Z,2017-06-17T00:00:02.0310000Z,2017-06-17T23:59:59.0000000Z,2480.44,2679.24,2413.96,2630.03,34578.780692189,129715
1264,2017-06-18T00:00:00.0000000Z,2017-06-19T00:00:00.0000000Z,2017-06-18T00:00:00.1100000Z,2017-06-18T23:59:58.4550000Z,2634.94,2670.158,2455.01,2515.25,30260.861974328,101131
1265,2017-06-19T00:00:00.0000000Z,2017-06-20T00:00:00.0000000Z,2017-06-19T00:00:00.0000000Z,2017-06-19T23:59:59.0000000Z,2516.98,2598.0,2480.96,2598.0,30958.634617086,101099
1266,2017-06-20T00:00:00.0000000Z,2017-06-21T00:00:00.0000000Z,2017-06-20T00:00:00.0000000Z,2017-06-20T23:59:57.0000000Z,2598.0,2783.0,2579.0,2705.1,41489.203855888,113153
1267,2017-06-21T00:00:00.0000000Z,2017-06-22T00:00:00.0000000Z,2017-06-21T00:00:02.9220000Z,2017-06-21T23:59:56.0000000Z,2725.11,2789.0,2559.51,2644.968,40037.970038468,96779
1268,2017-06-22T00:00:00.0000000Z,2017-06-23T00:00:00.0000000Z,2017-06-22T00:00:01.0000000Z,2017-06-22T23:59:57.0000000Z,2644.969,2740.0,2588.547,2684.987,27402.393829189,62429
1269,2017-06-23T00:00:00.0000000Z,2017-06-24T00:00:00.0000000Z,2017-06-23T00:00:13.0000000Z,2017-06-23T23:59:52.0000000Z,2713.48,2745.0,2657.46,2690.76,21189.22098514,52961
1270,2017-06-24T00:00:00.0000000Z,2017-06-25T00:00:00.0000000Z,2017-06-24T00:00:01.0000000Z,2017-06-24T23:59:59.5670000Z,2690.76,2724.96,2500.0,2574.84,30516.587985446,72050
1271,2017-06-25T00:00:00.0000000Z,2017-06-26T00:00:00.0000000Z,2017-06-25T00:00:02.0000000Z,2017-06-25T23:59:59.0000000Z,2557.66,2635.72,2408.0,2490.126,29265.031903219,64585
1272,2017-06-26T00:00:00.0000000Z,2017-06-27T00:00:00.0000000Z,2017-06-26T00:00:02.8620000Z,2017-06-26T23:59:59.0000000Z,2505.61,2563.9,2210.0,2421.22,51600.344755898,97551
1273,2017-06-27T00:00:00.0000000Z,2017-06-28T00:00:00.0000000Z,2017-06-27T00:00:02.0000000Z,2017-06-27T23:59:59.0000000Z,2421.21,2575.75,2257.008,2565.0,50396.941325809,85280
1274,2017-06-28T00:00:00.0000000Z,2017-06-29T00:00:00.0000000Z,2017-06-28T00:00:00.0000000Z,2017-06-28T23:59:59.5810000Z,2565.0,2605.0,2444.437,2553.12,36429.330010978,69817
1275,2017-06-29T00:00:00.0000000Z,2017-06-30T00:00:00.0000000Z,2017-06-29T00:00:02.0000000Z,2017-06-29T23:59:53.0000000Z,2554.014,2594.78,2498.003,2526.074,22557.72811386,54477
1276,2017-06-30T00:00:00.0000000Z,2017-07-01T00:00:00.0000000Z,2017-06-30T00:00:08.0000000Z,2017-06-30T23:59:59.7300000Z,2538.41,2564.58,2419.238,2455.19,25929.19209281,64759
1277,2017-07-01T00:00:00.0000000Z,2017-07-02T00:00:00.0000000Z,2017-07-01T00:00:00.1010000Z,2017-07-01T23:59:58.0000000Z,2455.19,2517.11,2364.01,2393.0,22615.239951698,57393
1278,2017-07-02T00:00:00.0000000Z,2017-07-03T00:00:00.0000000Z,2017-07-02T00:00:00.0000000Z,2017-07-02T23:59:57.0000000Z,2393.0,2545.0,2344.0,2505.571,23717.47470892,58250
1279,2017-07-03T00:00:00.0000000Z,2017-07-04T00:00:00.0000000Z,2017-07-03T00:00:14.0000000Z,2017-07-03T23:59:57.0000000Z,2500.911,2595.0,2469.212,2546.73,27993.64337747,64354
1280,2017-07-04T00:00:00.0000000Z,2017-07-05T00:00:00.0000000Z,2017-07-04T00:00:02.2250000Z,2017-07-04T23:59:56.9050000Z,2542.41,2647.65,2540.07,2602.0,26085.509775507,62831
1281,2017-07-05T00:00:00.0000000Z,2017-07-06T00:00:00.0000000Z,2017-07-05T00:00:03.1290000Z,2017-07-05T23:59:59.0000000Z,2602.0,2630.24,2530.1,2602.9,26122.31088021,56225
1282,2017-07-06T00:00:00.0000000Z,2017-07-07T00:00:00.0000000Z,2017-07-06T00:00:05.0000000Z,2017-07-06T23:59:38.0000000Z,2598.37,2623.54,2522.0,2600.39,20046.30595901,42247
1283,2017-07-07T00:00:00.0000000Z,2017-07-08T00:00:00.0000000Z,2017-07-07T00:00:02.4080000Z,2017-07-07T23:59:59.0000000Z,2604.89,2613.993,2470.201,2501.46,25980.11699267,54750
1284,2017-07-08T00:00:00.0000000Z,2017-07-09T00:00:00.0000000Z,2017-07-08T00:00:00.0000000Z,2017-07-08T23:59:59.0000000Z,2501.46,2563.5,2462.0,2550.07,18431.30749595,47033
1285,2017-07-09T00:00:00.0000000Z,2017-07-10T00:00:00.0000000Z,2017-07-09T00:00:01.9370000Z,2017-07-09T23:59:46.6010000Z,2560.84,2579.84,2494.0,2508.99,12737.79511653,34987
1286,2017-07-10T00:00:00.0000000Z,2017-07-11T00:00:00.0000000Z,2017-07-10T00:00:03.0000000Z,2017-07-10T23:59:59.0000000Z,2504.0,2527.88,2250.0,2323.45,41488.61688703,78042
1287,2017-07-11T00:00:00.0000000Z,2017-07-12T00:00:00.0000000Z,2017-07-11T00:00:00.0000000Z,2017-07-11T23:59:58.0000000Z,2326.12,2410.0,2242.62,2302.2,43177.76613743,100930
1288,2017-07-12T00:00:00.0000000Z,2017-07-13T00:00:00.0000000Z,2017-07-12T00:00:01.0000000Z,2017-07-12T23:59:59.4400000Z,2302.2,2416.512,2235.0,2383.42,34321.600923448,72757
1289,2017-07-13T00:00:00.0000000Z,2017-07-14T00:00:00.0000000Z,2017-07-13T00:00:02.0000000Z,2017-07-13T23:59:58.0000000Z,2373.845,2425.16,2308.14,2336.402,24070.067151889,53817
1290,2017-07-14T00:00:00.0000000Z,2017-07-15T00:00:00.0000000Z,2017-07-14T00:00:04.5330000Z,2017-07-14T23:59:48.9790000Z,2340.0,2357.84,2133.77,2217.24,33399.19335587,63307
1291,2017-07-15T00:00:00.0000000Z,2017-07-16T00:00:00.0000000Z,2017-07-15T00:00:00.2670000Z,2017-07-15T23:59:53.4220000Z,2217.02,2224.82,1956.202,1964.46,47982.528144449,92279
1292,2017-07-16T00:00:00.0000000Z,2017-07-17T00:00:00.0000000Z,2017-07-16T00:00:02.0000000Z,2017-07-16T23:59:59.6280000Z,1972.3,2044.44,1758.2,1911.78,61129.11137324,105713
1293,2017-07-17T00:00:00.0000000Z,2017-07-18T00:00:00.0000000Z,2017-07-17T00:00:05.0000000Z,2017-07-17T23:59:58.3440000Z,1905.05,2238.07,1905.002,2235.19,60735.876398808,97742
1294,2017-07-18T00:00:00.0000000Z,2017-07-19T00:00:00.0000000Z,2017-07-18T00:00:00.0000000Z,2017-07-18T23:59:58.9710000Z,2226.0,2400.0,2134.37,2308.15,65084.551516177,111010
1295,2017-07-19T00:00:00.0000000Z,2017-07-20T00:00:00.0000000Z,2017-07-19T00:00:02.0710000Z,2017-07-19T23:59:58.5690000Z,2310.801,2402.5,2212.484,2258.99,44946.50509607,102627
1296,2017-07-20T00:00:00.0000000Z,2017-07-21T00:00:00.0000000Z,2017-07-20T00:00:00.1140000Z,2017-07-20T23:59:59.0000000Z,2258.99,2957.0,2254.64,2875.03,83959.247020337,136198
1297,2017-07-21T00:00:00.0000000Z,2017-07-22T00:00:00.0000000Z,2017-07-21T00:00:00.2240000Z,2017-07-21T23:59:59.0840000Z,2873.45,2887.45,2608.27,2670.0,55901.00780585,104313
1298,2017-07-22T00:00:00.0000000Z,2017-07-23T00:00:00.0000000Z,2017-07-22T00:00:02.0690000Z,2017-07-22T23:59:59.5300000Z,2661.05,2882.0,2644.59,2831.131,33401.04479692,74877
1299,2017-07-23T00:00:00.0000000Z,2017-07-24T00:00:00.0000000Z,2017-07-23T00:00:04.4780000Z,2017-07-23T23:59:39.0000000Z,2825.27,2855.0,2640.0,2749.02,29858.355285279,76035
1300,2017-07-24T00:00:00.0000000Z,2017-07-25T00:00:00.0000000Z,2017-07-24T00:00:01.7130000Z,2017-07-24T23:59:59.9820000Z,2755.19,2809.377,2701.0,2755.898,23469.0130593,59384
1301,2017-07-25T00:00:00.0000000Z,2017-07-26T00:00:00.0000000Z,2017-07-25T00:00:03.0000000Z,2017-07-25T23:59:55.0380000Z,2759.95,2782.44,2440.211,2556.002,53781.787052859,97225
1302,2017-07-26T00:00:00.0000000Z,2017-07-27T00:00:00.0000000Z,2017-07-26T00:00:00.5270000Z,2017-07-26T23:59:59.0000000Z,2564.0,2617.013,2400.0,2524.99,40782.232375219,75179
1303,2017-07-27T00:00:00.0000000Z,2017-07-28T00:00:00.0000000Z,2017-07-27T00:00:01.0000000Z,2017-07-27T23:59:59.3320000Z,2524.99,2695.999,2509.63,2664.99,29258.747558689,54179
1304,2017-07-28T00:00:00.0000000Z,2017-07-29T00:00:00.0000000Z,2017-07-28T00:00:00.0000000Z,2017-07-28T23:59:47.0000000Z,2666.33,2851.954,2655.55,2777.01,41439.290632008,78530
1305,2017-07-29T00:00:00.0000000Z,2017-07-30T00:00:00.0000000Z,2017-07-29T00:00:03.3570000Z,2017-07-29T23:59:57.8750000Z,2808.971,2808.999,2631.78,2700.21,27733.51713534,60408
1306,2017-07-30T00:00:00.0000000Z,2017-07-31T00:00:00.0000000Z,2017-07-30T00:00:00.0000000Z,2017-07-30T23:59:58.3960000Z,2681.6,2799.0,2500.0,2723.99,23105.97836698,54962
1307,2017-07-31T00:00:00.0000000Z,2017-08-01T00:00:00.0000000Z,2017-07-31T00:00:01.0000000Z,2017-07-31T23:59:59.3540000Z,2745.76,2910.0,2680.01,2876.133,30006.52865475,66624
1308,2017-08-01T00:00:00.0000000Z,2017-08-02T00:00:00.0000000Z,2017-08-01T00:00:02.0000000Z,2017-08-01T23:59:56.3940000Z,2855.81,2970.0,2599.0,2732.59,36592.52477801,94953
1309,2017-08-02T00:00:00.0000000Z,2017-08-03T00:00:00.0000000Z,2017-08-02T00:00:04.0360000Z,2017-08-02T23:59:59.0000000Z,2727.975,2761.514,2650.0,2703.51,24595.763458929,64672
1310,2017-08-03T00:00:00.0000000Z,2017-08-04T00:00:00.0000000Z,2017-08-03T00:00:03.5870000Z,2017-08-03T23:59:46.0000000Z,2700.9,2808.88,2697.7,2793.37,22565.437375179,54204
1311,2017-08-04T00:00:00.0000000Z,2017-08-05T00:00:00.0000000Z,2017-08-04T00:00:02.0570000Z,2017-08-04T23:59:58.8290000Z,2787.05,2888.2,2760.0,2857.34,21903.991515405,55272
1312,2017-08-05T00:00:00.0000000Z,2017-08-06T00:00:00.0000000Z,2017-08-05T00:00:03.4720000Z,2017-08-05T23:59:50.0840000Z,2875.967,3350.0,2848.32,3256.31,52010.299238947,107150
1313,2017-08-06T00:00:00.0000000Z,2017-08-07T00:00:00.0000000Z,2017-08-06T00:00:00.1770000Z,2017-08-06T23:59:51.3460000Z,3256.31,3299.1,3146.1,3235.032,20236.825498399,62385
1314,2017-08-07T00:00:00.0000000Z,2017-08-08T00:00:00.0000000Z,2017-08-07T00:00:09.2860000Z,2017-08-07T23:59:59.8460000Z,3222.22,3447.887,3186.0,3395.0,29709.691703218,68269
1315,2017-08-08T00:00:00.0000000Z,2017-08-09T00:00:00.0000000Z,2017-08-08T00:00:05.0050000Z,2017-08-08T23:59:59.1790000Z,3395.0,3492.0,3300.0,3430.52,39927.401207429,87725
1316,2017-08-09T00:00:00.0000000Z,2017-08-10T00:00:00.0000000Z,2017-08-09T00:00:04.0500000Z,2017-08-09T23:59:59.7730000Z,3430.52,3444.9,3178.72,3342.8,33672.624885828,78100
1317,2017-08-10T00:00:00.0000000Z,2017-08-11T00:00:00.0000000Z,2017-08-10T00:00:01.5080000Z,2017-08-10T23:59:59.3550000Z,3342.8,3470.0,3311.17,3444.98,22449.135643309,54978
1318,2017-08-11T00:00:00.0000000Z,2017-08-12T00:00:00.0000000Z,2017-08-11T00:00:01.1950000Z,2017-08-11T23:59:56.0000000Z,3444.98,3735.199,3390.67,3645.06,33876.44451289,81367
1319,2017-08-12T00:00:00.0000000Z,2017-08-13T00:00:00.0000000Z,2017-08-12T00:00:01.0000000Z,2017-08-12T23:59:51.7140000Z,3651.74,3975.0,3586.95,3874.0,39697.527751308,94547
1320,2017-08-13T00:00:00.0000000Z,2017-08-14T00:00:00.0000000Z,2017-08-13T00:00:03.3700000Z,2017-08-13T23:59:59.2280000Z,3889.09,4232.71,3841.468,4060.47,51935.720733885,116250
1321,2017-08-14T00:00:00.0000000Z,2017-08-15T00:00:00.0000000Z,2017-08-14T00:00:04.0000000Z,2017-08-14T23:59:57.7680000Z,4053.87,4423.0,3964.96,4320.6,46145.08957708,103948
1322,2017-08-15T00:00:00.0000000Z,2017-08-16T00:00:00.0000000Z,2017-08-15T00:00:00.0830000Z,2017-08-15T23:59:52.5210000Z,4320.53,4484.29,3800.0,4159.93,71067.464334197,141449
1323,2017-08-16T00:00:00.0000000Z,2017-08-17T00:00:00.0000000Z,2017-08-16T00:00:02.1110000Z,2017-08-16T23:59:56.8570000Z,4159.93,4399.0,3926.06,4370.01,40239.679007335,89442
1324,2017-08-17T00:00:00.0000000Z,2017-08-18T00:00:00.0000000Z,2017-08-17T00:00:01.4860000Z,2017-08-17T23:59:51.7280000Z,4370.01,4480.0,4167.21,4280.01,42203.998686467,95054
1325,2017-08-18T00:00:00.0000000Z,2017-08-19T00:00:00.0000000Z,2017-08-18T00:00:02.3110000Z,2017-08-18T23:59:54.7620000Z,4280.01,4368.0,3960.47,4141.0,49675.413345667,108123
1326,2017-08-19T00:00:00.0000000Z,2017-08-20T00:00:00.0000000Z,2017-08-19T00:00:01.0000000Z,2017-08-19T23:59:52.2850000Z,4100.0,4211.683,3900.0,4179.733,30842.002670462,67257
1327,2017-08-20T00:00:00.0000000Z,2017-08-21T00:00:00.0000000Z,2017-08-20T00:00:01.0000000Z,2017-08-20T23:59:58.5110000Z,4091.99,4198.0,4000.0,4050.99,19116.422299447,55668
1328,2017-08-21T00:00:00.0000000Z,2017-08-22T00:00:00.0000000Z,2017-08-21T00:00:00.0000000Z,2017-08-21T23:59:56.0000000Z,4058.64,4116.969,3949.78,3987.52,27291.290750623,80046
1329,2017-08-22T00:00:00.0000000Z,2017-08-23T00:00:00.0000000Z,2017-08-22T00:00:02.4330000Z,2017-08-22T23:59:55.4010000Z,4002.0,4169.994,3583.46,4104.9,56988.338840871,123399
1330,2017-08-23T00:00:00.0000000Z,2017-08-24T00:00:00.0000000Z,2017-08-23T00:00:00.6550000Z,2017-08-23T23:59:59.6220000Z,4104.9,4279.99,4051.94,4151.0,32842.002134505,90975
1331,2017-08-24T00:00:00.0000000Z,2017-08-25T00:00:00.0000000Z,2017-08-24T00:00:00.2470000Z,2017-08-24T23:59:58.9790000Z,4142.5,4380.0,4082.57,4334.682,26432.417366057,83522
1332,2017-08-25T00:00:00.0000000Z,2017-08-26T00:00:00.0000000Z,2017-08-25T00:00:00.4950000Z,2017-08-25T23:59:57.7740000Z,4312.03,4465.0,4270.0,4360.0,25493.666901446,78835
1333,2017-08-26T00:00:00.0000000Z,2017-08-27T00:00:00.0000000Z,2017-08-26T00:00:00.9370000Z,2017-08-26T23:59:58.0000000Z,4360.0,4392.1,4232.43,4333.38,15402.645554655,53772
1334,2017-08-27T00:00:00.0000000Z,2017-08-28T00:00:00.0000000Z,2017-08-27T00:00:01.0490000Z,2017-08-27T23:59:57.0000000Z,4344.32,4409.999,4290.32,4337.68,13359.699133358,54114
1335,2017-08-28T00:00:00.0000000Z,2017-08-29T00:00:00.0000000Z,2017-08-28T00:00:00.5360000Z,2017-08-28T23:59:57.8350000Z,4343.5,4399.72,4169.01,4384.99,24310.037517469,91958
1336,2017-08-29T00:00:00.0000000Z,2017-08-30T00:00:00.0000000Z,2017-08-29T00:00:00.7130000Z,2017-08-29T23:59:59.2300000Z,4384.99,4705.07,4336.26,4591.38,38743.315658383,123302
1337,2017-08-30T00:00:00.0000000Z,2017-08-31T00:00:00.0000000Z,2017-08-30T00:00:00.0000000Z,2017-08-30T23:59:58.5340000Z,4578.82,4642.22,4479.0,4581.98,32202.884710255,113607
1338,2017-08-31T00:00:00.0000000Z,2017-09-01T00:00:00.0000000Z,2017-08-31T00:00:00.0000000Z,2017-08-31T23:59:57.7490000Z,4573.15,4769.03,4566.66,4736.28,34406.527416902,108882
1339,2017-09-01T00:00:00.0000000Z,2017-09-02T00:00:00.0000000Z,2017-09-01T00:00:01.1220000Z,2017-09-01T23:59:59.0000000Z,4743.94,4948.0,4671.09,4921.7,44807.403244257,110153
1340,2017-09-02T00:00:00.0000000Z,2017-09-03T00:00:00.0000000Z,2017-09-02T00:00:00.7710000Z,2017-09-02T23:59:57.0000000Z,4948.0,4985.0,4488.5,4599.9,57798.982844637,133673
1341,2017-09-03T00:00:00.0000000Z,2017-09-04T00:00:00.0000000Z,2017-09-03T00:00:00.0920000Z,2017-09-03T23:59:59.0000000Z,4643.63,4749.99,4385.0,4606.26,37337.372331264,96106
1342,2017-09-04T00:00:00.0000000Z,2017-09-05T00:00:00.0000000Z,2017-09-04T00:00:00.3130000Z,2017-09-04T23:59:57.3360000Z,4626.05,4660.0,4058.5,4344.11,68294.364109798,147772
1343,2017-09-05T00:00:00.0000000Z,2017-09-06T00:00:00.0000000Z,2017-09-05T00:00:00.2640000Z,2017-09-05T23:59:59.5160000Z,4498.46,4543.2,4001.93,4393.0,58776.698463283,130420
1344,2017-09-06T00:00:00.0000000Z,2017-09-07T00:00:00.0000000Z,2017-09-06T00:00:00.0920000Z,2017-09-06T23:59:51.7600000Z,4393.0,4699.9,4356.42,4616.18,47450.6240163,153787
1345,2017-09-07T00:00:00.0000000Z,2017-09-08T00:00:00.0000000Z,2017-09-07T00:00:00.5470000Z,2017-09-07T23:59:58.2380000Z,4616.18,4730.0,4475.0,4660.0,27319.324541644,85248
1346,2017-09-08T00:00:00.0000000Z,2017-09-09T00:00:00.0000000Z,2017-09-08T00:00:00.4790000Z,2017-09-08T23:59:57.9150000Z,4624.18,4705.1,4090.3,4346.24,67032.416031138,137083
